CMDLINE mypy app --explicit-package-bases --config-file /Users/michaelali/Library/CloudStorage/OneDrive-Personal/Softwares/flowonai/flowon_ai/backend/pyproject.toml
MEM 0.203125 1723132015.8126
MEM 28.906250 1723132015.9215
MEM 37.968750 1723132016.0306
MEM 40.390625 1723132016.1391
MEM 40.390625 1723132016.2622
MEM 40.390625 1723132016.3765
MEM 45.000000 1723132016.4825
MEM 47.312500 1723132016.5919
MEM 47.343750 1723132016.7017
MEM 47.796875 1723132016.8081
MEM 49.656250 1723132016.9168
MEM 39.687500 1723132017.0255
MEM 41.171875 1723132017.1335
MEM 41.625000 1723132017.2426
MEM 42.796875 1723132017.3474
MEM 42.093750 1723132017.4594
MEM 42.093750 1723132017.5731
MEM 43.296875 1723132017.6819
MEM 43.328125 1723132017.7917
MEM 43.359375 1723132017.9035
MEM 43.375000 1723132018.0176
MEM 46.812500 1723132018.1267
MEM 46.875000 1723132018.2356
MEM 48.812500 1723132018.3397
MEM 48.812500 1723132018.4487
MEM 48.828125 1723132018.5545
MEM 52.109375 1723132018.6597
MEM 52.562500 1723132018.7688
MEM 52.890625 1723132018.8780
MEM 52.718750 1723132018.9915
MEM 52.796875 1723132019.1028
MEM 52.843750 1723132019.2141
MEM 53.093750 1723132019.3226
MEM 52.765625 1723132019.4278
MEM 52.781250 1723132019.5428
MEM 56.031250 1723132019.6519
MEM 57.046875 1723132019.7594
MEM 57.875000 1723132019.8684
MEM 59.500000 1723132019.9761
MEM 59.531250 1723132020.0810
MEM 62.281250 1723132020.1900
MEM 62.296875 1723132020.2989
MEM 62.640625 1723132020.4084
MEM 65.671875 1723132020.5129
MEM 68.218750 1723132020.6216
MEM 69.265625 1723132020.7304
MEM 69.468750 1723132020.8395
MEM 70.078125 1723132020.9490
MEM 81.781250 1723132021.0544
MEM 85.734375 1723132021.1625
MEM 110.921875 1723132021.2665
MEM 112.781250 1723132021.3749
MEM 114.328125 1723132021.4838
MEM 114.328125 1723132021.5942
MEM 116.203125 1723132021.7045
MEM 116.203125 1723132021.8190
MEM 116.203125 1723132021.9318
MEM 116.203125 1723132022.0418
MEM 116.203125 1723132022.1551
MEM 116.203125 1723132022.2696
MEM 116.937500 1723132022.3787
MEM 122.296875 1723132022.4878
MEM 122.296875 1723132022.5989
MEM 122.296875 1723132022.7150
MEM 122.296875 1723132022.8264
MEM 122.296875 1723132022.9394
MEM 122.234375 1723132023.0530
MEM 122.234375 1723132023.1656
MEM 122.234375 1723132023.2735
MEM 122.234375 1723132023.3869
MEM 122.234375 1723132023.4998
MEM 122.234375 1723132023.6102
MEM 122.234375 1723132023.7226
MEM 122.234375 1723132023.8320
MEM 122.234375 1723132023.9387
MEM 122.234375 1723132024.0543
MEM 122.234375 1723132024.1673
MEM 122.234375 1723132024.2780
MEM 122.234375 1723132024.3911
MEM 121.250000 1723132024.5015
MEM 121.250000 1723132024.6170
MEM 121.250000 1723132024.7321
MEM 121.250000 1723132024.8433
MEM 121.078125 1723132024.9561
MEM 108.375000 1723132025.0699
MEM 108.375000 1723132025.1820
MEM 108.375000 1723132025.2972
MEM 108.375000 1723132025.4101
MEM 108.375000 1723132025.5235
MEM 108.375000 1723132025.6371
MEM 108.375000 1723132025.7559
MEM 105.875000 1723132025.8711
MEM 105.875000 1723132025.9843
MEM 105.875000 1723132026.0987
MEM 99.390625 1723132026.2098
MEM 99.390625 1723132026.3247
MEM 99.390625 1723132026.4388
MEM 99.265625 1723132026.5540
MEM 99.265625 1723132026.6686
MEM 99.265625 1723132026.7824
MEM 99.265625 1723132026.8968
MEM 97.718750 1723132027.0110
MEM 97.468750 1723132027.1261
MEM 97.468750 1723132027.2411
MEM 97.468750 1723132027.3530
MEM 97.468750 1723132027.4635
MEM 97.468750 1723132027.5785
MEM 97.468750 1723132027.6898
MEM 97.468750 1723132027.8081
MEM 97.468750 1723132027.9230
MEM 97.468750 1723132028.0334
MEM 97.468750 1723132028.1474
MEM 97.468750 1723132028.2624
MEM 97.468750 1723132028.3766
MEM 97.468750 1723132028.4896
MEM 97.468750 1723132028.5998
MEM 97.468750 1723132028.7130
MEM 97.468750 1723132028.8287
MEM 97.468750 1723132028.9444
MEM 97.296875 1723132029.0579
MEM 97.296875 1723132029.1738
MEM 97.296875 1723132029.2888
MEM 97.296875 1723132029.3970
MEM 97.296875 1723132029.5096
MEM 97.296875 1723132029.6205
MEM 97.296875 1723132029.7327
MEM 97.296875 1723132029.8451
MEM 97.296875 1723132029.9584
MEM 97.296875 1723132030.0715
MEM 97.296875 1723132030.1805
MEM 97.296875 1723132030.2966
MEM 97.296875 1723132030.4127
MEM 97.296875 1723132030.5240
MEM 97.296875 1723132030.6386
MEM 97.296875 1723132030.7521
MEM 97.296875 1723132030.8659
MEM 96.203125 1723132030.9773
MEM 96.203125 1723132031.0901
MEM 96.203125 1723132031.2041
MEM 97.781250 1723132031.3155
MEM 99.593750 1723132031.4237
MEM 99.593750 1723132031.5380
MEM 99.593750 1723132031.6529
MEM 99.593750 1723132031.7624
MEM 99.593750 1723132031.8763
MEM 99.593750 1723132031.9834
MEM 99.593750 1723132032.0972
MEM 99.593750 1723132032.2067
MEM 99.593750 1723132032.3130
MEM 99.593750 1723132032.4272
MEM 99.593750 1723132032.5427
MEM 99.593750 1723132032.6570
MEM 99.593750 1723132032.7685
MEM 99.593750 1723132032.8800
MEM 99.593750 1723132032.9888
MEM 99.593750 1723132033.1014
MEM 99.593750 1723132033.2137
MEM 99.593750 1723132033.3259
MEM 99.593750 1723132033.4381
MEM 99.593750 1723132033.5499
MEM 99.593750 1723132033.6621
MEM 99.593750 1723132033.7741
MEM 99.593750 1723132033.8863
MEM 99.593750 1723132033.9927
MEM 99.593750 1723132034.1043
MEM 99.593750 1723132034.2112
MEM 99.593750 1723132034.3208
MEM 99.593750 1723132034.4320
MEM 107.109375 1723132034.5366
MEM 119.703125 1723132034.6455
MEM 119.703125 1723132034.7504
MEM 119.703125 1723132034.8602
MEM 114.843750 1723132034.9702
MEM 106.843750 1723132035.0827
MEM 106.843750 1723132035.1968
MEM 106.843750 1723132035.3056
MEM 106.843750 1723132035.4200
MEM 106.843750 1723132035.5350
MEM 106.843750 1723132035.6485
MEM 106.843750 1723132035.7655
MEM 106.843750 1723132035.8711
MEM 106.843750 1723132035.9822
MEM 106.843750 1723132036.0915
MEM 106.843750 1723132036.2064
MEM 106.843750 1723132036.3195
MEM 106.843750 1723132036.4319
MEM 106.843750 1723132036.5423
MEM 106.843750 1723132036.6545
MEM 106.843750 1723132036.7678
MEM 106.843750 1723132036.8782
MEM 106.843750 1723132036.9898
MEM 106.843750 1723132037.1035
MEM 106.843750 1723132037.2161
MEM 106.843750 1723132037.3298
MEM 106.843750 1723132037.4433
MEM 106.843750 1723132037.5599
MEM 106.843750 1723132037.6743
MEM 106.843750 1723132037.7857
MEM 106.843750 1723132037.8994
MEM 106.843750 1723132038.0078
MEM 106.843750 1723132038.1255
MEM 106.843750 1723132038.2386
MEM 106.843750 1723132038.3509
MEM 106.843750 1723132038.4637
MEM 106.843750 1723132038.5760
MEM 106.843750 1723132038.6839
MEM 106.843750 1723132038.7904
MEM 106.843750 1723132038.9022
MEM 106.843750 1723132039.0137
MEM 106.843750 1723132039.1234
MEM 115.796875 1723132039.2321
MEM 125.234375 1723132039.3408
MEM 125.234375 1723132039.4515
MEM 125.234375 1723132039.5656
MEM 125.234375 1723132039.6737
MEM 125.234375 1723132039.7837
MEM 125.234375 1723132039.8951
MEM 125.234375 1723132040.0101
MEM 125.234375 1723132040.1295
MEM 124.906250 1723132040.2451
MEM 124.906250 1723132040.3574
MEM 124.906250 1723132040.4664
MEM 124.906250 1723132040.5804
MEM 124.906250 1723132040.6884
MEM 124.906250 1723132040.8029
MEM 124.906250 1723132040.9161
MEM 122.750000 1723132041.0242
MEM 122.000000 1723132041.1393
MEM 122.000000 1723132041.2553
MEM 103.968750 1723132041.3685
MEM 103.968750 1723132041.4797
MEM 103.968750 1723132041.5921
MEM 103.968750 1723132041.6989
MEM 103.968750 1723132041.8079
MEM 103.968750 1723132041.9208
MEM 103.968750 1723132042.0350
MEM 103.968750 1723132042.1515
MEM 103.968750 1723132042.2634
MEM 103.968750 1723132042.3752
MEM 103.968750 1723132042.4934
MEM 103.968750 1723132042.6033
MEM 103.968750 1723132042.7149
MEM 103.968750 1723132042.8306
MEM 103.968750 1723132042.9425
MEM 103.921875 1723132043.0558
MEM 103.921875 1723132043.1684
MEM 103.921875 1723132043.2797
MEM 103.921875 1723132043.3922
MEM 103.921875 1723132043.5064
MEM 103.921875 1723132043.6183
MEM 102.468750 1723132043.7297
MEM 102.468750 1723132043.8402
MEM 102.468750 1723132043.9473
MEM 101.093750 1723132044.0593
MEM 101.093750 1723132044.1672
MEM 101.093750 1723132044.2772
MEM 101.093750 1723132044.3894
MEM 99.656250 1723132044.4973
MEM 99.656250 1723132044.6116
MEM 99.656250 1723132044.7217
MEM 99.218750 1723132044.8369
MEM 99.218750 1723132044.9471
MEM 98.250000 1723132045.0551
MEM 97.406250 1723132045.1638
MEM 97.406250 1723132045.2713
MEM 97.406250 1723132045.3850
MEM 97.406250 1723132045.5015
MEM 97.406250 1723132045.6102
MEM 97.406250 1723132045.7228
MEM 97.406250 1723132045.8390
MEM 97.406250 1723132045.9511
MEM 94.890625 1723132046.0636
MEM 94.890625 1723132046.1704
MEM 94.890625 1723132046.2841
MEM 94.890625 1723132046.3962
MEM 92.062500 1723132046.5073
MEM 92.062500 1723132046.6251
MEM 92.062500 1723132046.7389
MEM 92.062500 1723132046.8531
MEM 92.062500 1723132046.9615
MEM 86.187500 1723132047.0725
MEM 82.562500 1723132047.1866
MEM 60.593750 1723132047.3867
MEM 58.875000 1723132047.5033
MEM 58.875000 1723132047.6215
MEM 58.875000 1723132047.7438
MEM 58.875000 1723132047.8607
