CMDLINE mypy app --explicit-package-bases --config-file /Users/michaelali/Library/CloudStorage/OneDrive-Personal/Softwares/flowonai/flowon_ai/backend/pyproject.toml
MEM 0.187500 1723132777.7888
MEM 29.468750 1723132777.8971
MEM 37.984375 1723132778.0040
MEM 45.328125 1723132778.1110
MEM 47.781250 1723132778.2200
MEM 51.046875 1723132778.3289
MEM 56.718750 1723132778.4377
MEM 59.625000 1723132778.5468
MEM 63.468750 1723132778.6559
MEM 67.406250 1723132778.7647
MEM 72.187500 1723132778.8721
MEM 76.031250 1723132778.9815
MEM 79.000000 1723132779.0908
MEM 99.734375 1723132779.2001
MEM 121.031250 1723132779.3092
MEM 125.000000 1723132779.4153
MEM 135.921875 1723132779.5247
MEM 144.984375 1723132779.6289
MEM 161.625000 1723132779.7381
MEM 163.015625 1723132779.8431
MEM 163.015625 1723132779.9496
MEM 163.015625 1723132780.0602
MEM 163.015625 1723132780.1787
MEM 163.015625 1723132780.2910
MEM 163.015625 1723132780.4100
MEM 163.015625 1723132780.5293
MEM 163.015625 1723132780.6432
MEM 163.015625 1723132780.7592
MEM 163.015625 1723132780.8708
MEM 163.015625 1723132780.9837
MEM 160.796875 1723132781.0950
MEM 160.796875 1723132781.2095
MEM 160.796875 1723132781.3245
MEM 160.796875 1723132781.4400
MEM 160.796875 1723132781.5499
MEM 160.796875 1723132781.6655
MEM 160.796875 1723132781.7806
MEM 158.421875 1723132781.8900
MEM 157.843750 1723132782.0014
MEM 157.843750 1723132782.1203
MEM 157.843750 1723132782.2335
MEM 157.843750 1723132782.3462
MEM 157.843750 1723132782.4607
MEM 157.843750 1723132782.5738
MEM 157.843750 1723132782.6926
MEM 157.843750 1723132782.8165
MEM 157.843750 1723132782.9408
MEM 156.921875 1723132783.0531
MEM 156.921875 1723132783.1608
MEM 156.921875 1723132783.2738
MEM 156.921875 1723132783.3918
MEM 150.406250 1723132783.5071
MEM 150.406250 1723132783.6203
MEM 150.406250 1723132783.7385
MEM 150.406250 1723132783.8539
MEM 150.406250 1723132783.9740
MEM 150.406250 1723132784.0839
MEM 150.406250 1723132784.1979
MEM 150.406250 1723132784.3129
MEM 150.406250 1723132784.4340
MEM 150.406250 1723132784.5541
MEM 150.406250 1723132784.6664
MEM 150.406250 1723132784.7830
MEM 150.406250 1723132784.8941
MEM 143.750000 1723132785.0077
MEM 143.750000 1723132785.1192
MEM 143.750000 1723132785.2296
MEM 143.750000 1723132785.3424
MEM 143.750000 1723132785.4595
MEM 157.875000 1723132785.5685
MEM 161.390625 1723132785.6770
MEM 163.796875 1723132785.7850
MEM 163.796875 1723132785.8941
MEM 163.796875 1723132786.0104
MEM 163.796875 1723132786.1246
MEM 163.796875 1723132786.2402
MEM 163.796875 1723132786.3559
MEM 160.765625 1723132786.4688
MEM 149.625000 1723132786.5814
MEM 149.625000 1723132786.6968
MEM 146.562500 1723132786.8089
MEM 146.562500 1723132786.9260
MEM 145.484375 1723132787.0421
MEM 145.484375 1723132787.1545
MEM 145.484375 1723132787.2716
MEM 145.484375 1723132787.3909
MEM 145.484375 1723132787.5021
MEM 145.484375 1723132787.6142
MEM 145.484375 1723132787.7286
MEM 145.484375 1723132787.8434
MEM 145.484375 1723132787.9590
MEM 145.484375 1723132788.0739
MEM 145.484375 1723132788.1868
MEM 145.484375 1723132788.2961
MEM 145.484375 1723132788.4106
MEM 145.484375 1723132788.5234
MEM 145.484375 1723132788.6393
MEM 145.484375 1723132788.7507
MEM 145.484375 1723132788.8605
MEM 145.484375 1723132788.9774
MEM 145.484375 1723132789.0937
MEM 145.484375 1723132789.2088
MEM 145.484375 1723132789.3246
MEM 145.484375 1723132789.4367
MEM 145.484375 1723132789.5509
MEM 145.484375 1723132789.6625
MEM 145.484375 1723132789.7852
MEM 145.484375 1723132789.8958
MEM 145.484375 1723132790.0122
MEM 145.484375 1723132790.1311
MEM 145.484375 1723132790.2497
MEM 145.484375 1723132790.3628
MEM 145.484375 1723132790.4786
MEM 145.484375 1723132790.5906
MEM 145.484375 1723132790.7055
MEM 145.484375 1723132790.8262
MEM 145.484375 1723132790.9509
MEM 158.828125 1723132791.0589
MEM 165.296875 1723132791.1634
MEM 171.781250 1723132791.2728
MEM 171.781250 1723132791.3823
MEM 171.781250 1723132791.5022
MEM 171.781250 1723132791.6157
MEM 171.781250 1723132791.7308
