CMDLINE mypy app --explicit-package-bases --config-file /Users/michaelali/Library/CloudStorage/OneDrive-Personal/Softwares/flowonai/flowon_ai/backend/pyproject.toml
MEM 0.203125 1723123320.8121
MEM 29.218750 1723123320.9169
MEM 41.093750 1723123321.0269
MEM 46.234375 1723123321.1365
MEM 49.578125 1723123321.2460
MEM 52.484375 1723123321.3556
MEM 55.750000 1723123321.4640
MEM 58.453125 1723123321.5737
MEM 62.125000 1723123321.6832
MEM 65.218750 1723123321.7910
MEM 69.140625 1723123321.9006
MEM 72.187500 1723123322.0055
MEM 79.203125 1723123322.1116
MEM 109.375000 1723123322.2220
MEM 118.687500 1723123322.3316
MEM 128.171875 1723123322.4408
MEM 142.296875 1723123322.5506
MEM 148.718750 1723123322.6570
MEM 160.515625 1723123322.7669
MEM 159.265625 1723123322.8727
MEM 175.671875 1723123322.9825
MEM 182.859375 1723123323.0890
MEM 197.375000 1723123323.1987
MEM 214.312500 1723123323.3085
MEM 244.046875 1723123323.4182
MEM 254.281250 1723123323.5234
MEM 253.968750 1723123323.6330
MEM 257.171875 1723123323.7378
MEM 269.531250 1723123323.8466
MEM 288.296875 1723123323.9548
MEM 316.750000 1723123324.0647
MEM 325.187500 1723123324.1745
MEM 334.375000 1723123324.2845
MEM 351.890625 1723123324.3944
MEM 354.875000 1723123324.5112
