CMDLINE mypy app --explicit-package-bases --config-file /Users/michaelali/Library/CloudStorage/OneDrive-Personal/Softwares/FlowonAI/flowon_ai/backend/pyproject.toml
MEM 0.203125 1723112235.0866
MEM 21.031250 1723112235.1970
MEM 29.156250 1723112235.3075
MEM 32.953125 1723112235.4177
MEM 35.890625 1723112235.5283
MEM 48.609375 1723112235.6385
MEM 59.046875 1723112235.7492
MEM 71.562500 1723112235.8600
MEM 80.859375 1723112235.9700
MEM 86.656250 1723112236.0758
MEM 95.218750 1723112236.1859
MEM 100.328125 1723112236.2973
MEM 106.671875 1723112236.4036
MEM 112.859375 1723112236.5098
MEM 119.187500 1723112236.6272
MEM 125.640625 1723112236.7333
MEM 126.109375 1723112236.8438
MEM 133.468750 1723112236.9504
MEM 138.250000 1723112237.0606
MEM 144.687500 1723112237.1716
MEM 152.937500 1723112237.2814
MEM 169.250000 1723112237.3916
MEM 161.359375 1723112237.5018
MEM 168.328125 1723112237.6121
MEM 166.781250 1723112237.7228
MEM 169.656250 1723112237.8315
MEM 174.984375 1723112237.9382
MEM 180.953125 1723112238.0444
MEM 180.500000 1723112238.1559
MEM 187.562500 1723112238.2663
MEM 190.109375 1723112238.3753
MEM 197.843750 1723112238.4855
MEM 205.781250 1723112238.5953
MEM 213.640625 1723112238.7052
MEM 217.640625 1723112238.8358
MEM 235.781250 1723112238.9461
MEM 237.046875 1723112239.0562
MEM 237.046875 1723112239.1663
MEM 243.406250 1723112239.2764
MEM 249.687500 1723112239.3868
MEM 255.390625 1723112239.4975
MEM 263.062500 1723112239.6078
MEM 268.296875 1723112239.7166
MEM 275.640625 1723112239.8262
MEM 279.687500 1723112239.9366
MEM 289.281250 1723112240.0470
MEM 299.984375 1723112240.1534
MEM 307.609375 1723112240.2637
MEM 317.765625 1723112240.3749
MEM 330.140625 1723112240.4849
MEM 332.687500 1723112240.5951
MEM 340.203125 1723112240.7054
MEM 345.296875 1723112240.8117
MEM 355.312500 1723112240.9212
MEM 356.984375 1723112241.0315
MEM 359.562500 1723112241.1417
MEM 364.156250 1723112241.2524
MEM 368.859375 1723112241.3625
MEM 351.500000 1723112241.4727
MEM 348.593750 1723112241.5835
MEM 340.515625 1723112241.6939
MEM 340.515625 1723112241.8340
MEM 343.703125 1723112241.9434
MEM 346.421875 1723112242.0535
MEM 347.453125 1723112242.1637
MEM 347.406250 1723112242.2739
MEM 347.406250 1723112242.3840
MEM 348.640625 1723112242.4934
