CMDLINE mypy app --explicit-package-bases --config-file /Users/michaelali/Library/CloudStorage/OneDrive-Personal/Softwares/FlowonAI/flowon_ai/backend/pyproject.toml
MEM 0.250000 1723134577.8540
MEM 21.453125 1723134577.9637
MEM 30.984375 1723134578.0698
MEM 37.218750 1723134578.1816
MEM 45.140625 1723134578.2917
MEM 47.937500 1723134578.4055
MEM 49.578125 1723134578.5164
MEM 51.906250 1723134578.6238
MEM 55.515625 1723134578.7299
MEM 58.281250 1723134578.8415
MEM 62.140625 1723134578.9506
MEM 64.515625 1723134579.0625
MEM 67.390625 1723134579.1731
MEM 69.625000 1723134579.2886
MEM 73.250000 1723134579.3953
MEM 72.625000 1723134579.5014
MEM 87.046875 1723134579.6107
MEM 107.703125 1723134579.7205
MEM 109.031250 1723134579.8297
MEM 115.828125 1723134579.9364
MEM 128.437500 1723134580.0452
MEM 132.937500 1723134580.1512
MEM 139.187500 1723134580.2619
MEM 139.687500 1723134580.3729
MEM 148.578125 1723134580.4795
MEM 156.390625 1723134580.5923
MEM 161.062500 1723134580.7019
MEM 168.171875 1723134580.8106
MEM 169.093750 1723134580.9165
MEM 176.046875 1723134581.0248
MEM 186.500000 1723134581.1316
MEM 194.437500 1723134581.2405
MEM 199.593750 1723134581.3613
MEM 213.625000 1723134581.4729
MEM 237.296875 1723134581.5785
MEM 244.703125 1723134581.6863
MEM 258.968750 1723134581.7977
MEM 259.312500 1723134581.9136
MEM 259.312500 1723134582.0271
MEM 259.312500 1723134582.1399
MEM 263.359375 1723134582.2521
MEM 272.328125 1723134582.3644
MEM 283.937500 1723134582.4983
MEM 287.312500 1723134582.6076
MEM 292.796875 1723134582.7158
MEM 296.375000 1723134582.8277
MEM 297.125000 1723134582.9395
MEM 299.156250 1723134583.0526
MEM 300.390625 1723134583.1619
MEM 302.921875 1723134583.2770
MEM 304.484375 1723134583.3937
MEM 304.546875 1723134583.5382
MEM 315.453125 1723134583.6541
MEM 329.031250 1723134583.7724
MEM 335.546875 1723134583.8925
MEM 341.000000 1723134584.0042
MEM 336.328125 1723134584.1149
MEM 347.234375 1723134584.2247
MEM 342.828125 1723134584.3492
MEM 345.468750 1723134584.4633
