CMDLINE mypy app --explicit-package-bases --config-file /Users/michaelali/Library/CloudStorage/OneDrive-Personal/Softwares/FlowonAI/flowon_ai/backend/pyproject.toml
MEM 0.156250 1723122511.3178
MEM 26.265625 1723122511.4284
MEM 33.703125 1723122511.5366
MEM 40.718750 1723122511.6464
MEM 45.875000 1723122511.7579
MEM 47.937500 1723122511.8694
MEM 50.546875 1723122511.9800
MEM 53.328125 1723122512.0911
MEM 56.343750 1723122512.2007
MEM 59.453125 1723122512.3084
MEM 63.421875 1723122512.4159
MEM 64.546875 1723122512.5272
MEM 67.296875 1723122512.6405
MEM 69.546875 1723122512.7529
MEM 66.390625 1723122512.8615
MEM 81.078125 1723122512.9703
MEM 107.703125 1723122513.0820
MEM 110.734375 1723122513.1941
MEM 122.437500 1723122513.3061
MEM 132.671875 1723122513.4163
MEM 145.484375 1723122513.5291
MEM 155.265625 1723122513.6409
MEM 167.859375 1723122513.7496
MEM 177.343750 1723122513.8568
MEM 190.203125 1723122513.9692
MEM 202.406250 1723122514.0795
MEM 213.250000 1723122514.1861
MEM 225.437500 1723122514.2993
MEM 256.156250 1723122514.4088
MEM 262.234375 1723122514.5207
MEM 262.343750 1723122514.6330
MEM 262.343750 1723122514.7404
MEM 257.250000 1723122514.8527
MEM 269.906250 1723122514.9621
MEM 281.421875 1723122515.0686
MEM 291.375000 1723122515.1808
MEM 314.500000 1723122515.2921
MEM 318.906250 1723122515.4023
MEM 327.453125 1723122515.5105
MEM 340.734375 1723122515.6171
MEM 347.578125 1723122515.7289
